video_id,level,author,text,likeCount,publishedAt,replyCount,elm_path,sentiment,y_pos,hour
k8OkXhYQZeE,reply,@mcbillygoat,Trump says he has fired Fed governor Lisa Cook. She says he has no ‘authority’ to fire her  CNN  Donald Trump needs to learn from the MAGA voters when it comes to the Federal Reserve. Act like Bruce Jenner on the outside in order to hide the Caitlyn Jenner that is on the inside. MAGA logic 101.,0,2025-08-26 18:12:39+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Ndidi1st,So freaking cuuuuuuuute!!!! 😫…. It’s a real life love story!🥹 … And 🗣 I have NO ONE TO TALK TO ABOUT THIS,2,2025-08-26 18:12:42+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@timo7913,I don't agree with her politics ... but it is not about that ... we are all Americans ... and that we do share.  They are both talents ... and I wish them the best.,0,2025-08-26 18:12:50+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@MachiavellisThePrince,"Republicans are so desperately addicted to celebrities; it's pathetic. Try thinking for yourselves, dotards!",0,2025-08-26 18:13:19+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@MikeKaz02,"We should celebrate this. The culture is heading in the right direction. Our country is healing without that “me is me”, feminist, trans ideology. Marriage should be celebrated always between a man and a woman. That’s what makes a strong and good culture. I pray to the Lord their marriage works out.",0,2025-08-26 18:13:31+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@realminmaking4276,"Certainly, even  GTA 6 never expected this !!  Frm albums of exes to choirs of wedding bells 💍 I hope enchanted is played as she walks down the aisle ✨️✨️ Im just so happieeee for her !!",0,2025-08-26 18:13:46+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@LKCLifer,"Honestly, no one cares. Especially the citizens of Kansas City.",1,2025-08-26 18:14:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@GREGLIOI1andONLY,"can't wait TLOSG SWIFT ALB12 https://youtu.be/pv7yJkjaXzM?si=KAJj4SI3J0o_3L2b Spotify",0,2025-08-26 18:14:09+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@veronicamartinez4900,"Yayy finally,about time!!!🤗🤗❤❤❤",0,2025-08-26 18:14:09+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@wizardoffelix,WE ARE NO LONGER FATHERLESS CHILDREN,0,2025-08-26 18:14:29+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@MahinderKaur-w9j,Fr,3,2025-08-26 18:14:32+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SuzieQ-l3y,I give it 3-5years til the divorce.,0,2025-08-26 18:14:40+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@mockingjayreaderss,YESSSSS YAAAAAAYY CONGRATULATIONS I LOVE💘💘,8,2025-08-26 18:14:45+00:00,2,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MachiavellisThePrince,FOX News doesn't report the news. They've never practiced journalism and they're not going to start now.,0,2025-08-26 18:14:55+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@mr.george9886,Doesn’t MAGA hate Taylor and Travis ?? Such hypocrisy,1,2025-08-26 18:14:57+00:00,3,central,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@GirlofNicky,Wonderful news!❤❤,1,2025-08-26 18:14:58+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Pantera4ever666-z5p,"Is she still singing about boyfriends and breakups? Where I worked several years ago, that’s what it was. I’ve heard people say that she is the Janet Jackson, Madonna, Cyndi Lauper of this era but it’s not close. Swift isn’t in the same class music wise. She uses the same phrases over and over. The songs lack the passion and fire that the other artists that I mentioned. The state of pop music being so bland has created a vacuum where mediocrity like Swift can excel. Most of her stuff that I’ve heard is generic",0,2025-08-26 18:15:00+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Miadavis-25,WE HAVE A DAD NOW OMFGGG,0,2025-08-26 18:15:02+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jcaaa5w837,Imagine how many things have been inside that thing😂,0,2025-08-26 18:15:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lynfields4104,Could not be happier for them both.,0,2025-08-26 18:15:05+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@karinaabelin1709,Karma is the guy on the Chiefs!!! 😍,0,2025-08-26 18:15:07+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@CeeD-00,I give them 4 months before they get a divorce XD,0,2025-08-26 18:15:11+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@RES2345,Wow!   I wish there were words in the human language to describe just how much I don’t care and how insane and ridiculous that anyone else does.,0,2025-08-26 18:15:15+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Mike_5,This will really annoy our Muslim friends,0,2025-08-26 18:15:22+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@paulahensley908,Congratulations!!!,0,2025-08-26 18:15:25+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@nandy1256,Fox knows we are gonna for this comment from Trump supporters,0,2025-08-26 18:15:26+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@tiffanycurtis4794,"That’s who she chose to get the games too, and that was an unnecessary comment. Who are youThe judge who is attractive or not the man wants to talk about unattractiveness or the unattractive ones themselves see why you have two subscribers who called us so what do you think of him and it looks department that’s what men who make money want or I just want even if they don’t have a lot of slim and  beautiful and bring something to the table like her may want talking about somebody’s looks, and you don’t have a YouTube profile picture the irony",0,2025-08-26 18:15:27+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@BeingConsciousness-yw3zw,She's definitely a lesbian. Guarantee you they don't ever have any children.,0,2025-08-26 18:15:33+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@YoureNeverGoingToGetMyName,They literally have zero chemistry,0,2025-08-26 18:15:33+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lizzygrant89,BABY JUST SAY YES,0,2025-08-26 18:15:38+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@williamdavis9943,She finally became a woman.,0,2025-08-26 18:15:48+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@freakparty1535,WHO. GIVES. A FUCK.,1,2025-08-26 18:15:48+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@UltrosMaximus,Oh look the pretentious self important cnt wants us to all know about her engagement. Big surprise. Whore.,1,2025-08-26 18:15:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@NCRoulette,OMG!!!!  Wow!.......Who gives a 💩,0,2025-08-26 18:15:55+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@CauseIdontwantulikeabestfriend,Source: Trust me guys,0,2025-08-26 18:16:01+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@tumbleweedking5668,Took a while to get the pre-nup worked out!,3,2025-08-26 18:16:03+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@mr.george9886,Apparently Fox News and maggots,0,2025-08-26 18:16:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Phoenix0630.,おめでとうございます🎉,0,2025-08-26 18:16:06+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@yeshua31617,Congratulations if true,0,2025-08-26 18:16:10+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jeffa4787,"I wish he gave her a goddamn ring pop being from the heights. Congrats to them, may you never see a day without eachothers face.💯",2,2025-08-26 18:16:14+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@chrismartinez6562,Dont give a shit.,0,2025-08-26 18:16:22+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@laurencea.r.8544,"Congratulations,  very happy for both of you🎉❤❤❤❤",0,2025-08-26 18:16:25+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Linda-ki9jw,Each one using the other 😮,11,2025-08-26 18:16:27+00:00,4,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@rachellelubbe363,The guy on the Chiefs got it🎉🎉,0,2025-08-26 18:16:27+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@half-breed,❗Chump will be blowing a gasket since his Russian mail order hoebag won't even live in the same house as him🤣😂,0,2025-08-26 18:16:30+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@markpalumbo129,Who cares,0,2025-08-26 18:16:41+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@marrysanchez1300,🙃🤗,1,2025-08-26 18:16:43+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@tiffanycurtis4794,"The thing that gets me, I’m not even really a fan of Taylor Swift. but goes to show how some people some people don’t miss to my comment  I said SOME people just can’t say congratulations to someone  probably because they’re not getting engaged. Probably not even dating sit around miserable on somebody else’s happiness because deep down it  is a sad thing. We should be congratulating the fact that more people famous or not are choosing marriage.",1,2025-08-26 18:16:43+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jimc.goodfellas,English teacher and gym teacher,30,2025-08-26 18:16:45+00:00,8,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@patricialondon4680,Congrats to the both of you I love y’all as a couple,1,2025-08-26 18:16:46+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@alexandriaparmtn18976,"166 days until super bowl, 1+6+6= 13",0,2025-08-26 18:16:46+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@luqueedapace4441,❤🎉❤🎉😊,0,2025-08-26 18:16:50+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@richards1139,"4th you tube comment ever: GOOD F,n GOOD FOX....be better than this",0,2025-08-26 18:16:51+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@RES2345,"Wow!  There are absolutely no words in the human language to describe just how much myself, along with anyone else with more than two brain cells simply does not care.",19,2025-08-26 18:16:51+00:00,2,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@nigelstannard7443,So what FFS 🙄,0,2025-08-26 18:16:54+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@doyoureadmenow,Cue the fragile masculinity in the comments 😂,0,2025-08-26 18:17:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@paulahensley908,"Great Couple  and whole  family  seems to  Love  them  together,  both Families",0,2025-08-26 18:17:04+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@johnrogan8481,Nobody cares,0,2025-08-26 18:17:07+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@TheWanAndObi,This is going to change my life in so many ways.,0,2025-08-26 18:17:12+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@edwinvasquez2509,"In other news, I tied my shoes 👟",0,2025-08-26 18:17:16+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@HarvardBloke22,"Great...... Lets fawn over  rich, white people.....",0,2025-08-26 18:17:18+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@RainerGolden,OH NO NOW SNOOP DOGG HAS TO EXPLAIN STRAIGHT PEOPLE TO HIS GRANDKIDS!! 😱,0,2025-08-26 18:17:18+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@ACslater1,Shes like 40 who's cares,8,2025-08-26 18:17:27+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@tntshuffle-9799,🤢🤮,0,2025-08-26 18:17:30+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@karmanopie928,I’m so happy for her! My cuties!❤️😻😭😭,0,2025-08-26 18:17:30+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@Alexandra_Indina,"She is not The Beatles. No one cares of her outside the USA. No one know her songs except ""Shake it of"".",1,2025-08-26 18:17:33+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@MamboKing215,Starts now?...seemed it started 2ys ago.,0,2025-08-26 18:17:34+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Mark-gj9po,She needs material from her next album.,7,2025-08-26 18:17:36+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@bruceallen6377,🤮 who cares! I’ll be happy when his dumb ass retires so we don’t have to look at her stupid mug anymore!,0,2025-08-26 18:17:39+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Grace-v3h8l,Hi,1,2025-08-26 18:17:41+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@BeingConsciousness-yw3zw,I believe she's a lesbian. And I agree they will never have any children.,0,2025-08-26 18:17:41+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@MahinderKaur-w9j,Yesssssss,0,2025-08-26 18:17:45+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MachiavellisThePrince,I heard tell that some women don't even want kids. What would women do if they weren't homemaking and raising children? Their delicate woman-brains aren't equipped for working.,0,2025-08-26 18:17:46+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Thumper141,🤢🤢🤮🤮🤮🤮🤮🤮,1,2025-08-26 18:17:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jamieerwin5476,IT'S ABOUT TIME AFTER SHE'S DONE SLEPT WITH HALF OF HOLLYWOOD. SHE'S A ALMOST 40 YR. OLD TEENAGER! 🙄😂🙄😂,0,2025-08-26 18:17:53+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@artnovak3259,Why does anyone care?,31,2025-08-26 18:17:57+00:00,10,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@davetaylor7271,"The merging of two corporate products, once the money roll dries up they'll be tossed out like yesterday's garbage. 😅",17,2025-08-26 18:17:57+00:00,4,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Marriedintheislands,Happy for them!❤,0,2025-08-26 18:18:02+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@icedcoffee8561,Don't forget about the Epstein files!,56,2025-08-26 18:18:02+00:00,16,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@Grace-v3h8l,1 hour,0,2025-08-26 18:18:05+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@carlathompson3820,Whoop whoop,1,2025-08-26 18:18:06+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@AmericanBuying,Big deal,9,2025-08-26 18:18:08+00:00,3,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@artnovak3259,🤢 🤮,5,2025-08-26 18:18:10+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@siddhimaharaj1209,Thanks Cassie! You are literally the only person I get the tea from,0,2025-08-26 18:18:11+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lovely_bean,I am so HAPPYYYY FOR HERRRRRR!!!!! Selena and Taylor!,2,2025-08-26 18:18:11+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@lockednloaded9867,Someone actually married that pile? 😂,3,2025-08-26 18:18:14+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@gorgess,💗🥂🎀,0,2025-08-26 18:18:14+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@caveman357,That ex of his is gonna be on ALL the podcast airing dirty laundry now 😂,122,2025-08-26 18:18:15+00:00,37,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Booksonthebeachshow,He doesn’t realize how many dudes been up in there,3,2025-08-26 18:18:18+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@todgr81,BREAKING NEWS!!...Most of us don't care!,45,2025-08-26 18:18:23+00:00,16,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Nothingspeed,Industry plants.,3,2025-08-26 18:18:32+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@CR-Cross,"Oh that poor guy, that dude will regret this decision.",2,2025-08-26 18:18:33+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,,I don't give a S#%&,1,2025-08-26 18:18:37+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@outlawblack123,"Wow, this has got to be atleast the 218th most important thing that happened today! 🎉",10,2025-08-26 18:18:38+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@joejoey6511,I’ll sleep better at night knowing this,2,2025-08-26 18:18:47+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@wasylowskir,"Wait a minute!  Didn't all the conservative commentators say this was a fake relationship, just for publicity? Boy these two are tricky. I bet they go all the way to 50years and six kids just for publicity...",0,2025-08-26 18:18:47+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@artnovak3259,Yall are pathetic. Acting like they are something other than just two other people in life.,4,2025-08-26 18:18:55+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@plateromerlin2024,Congratulations to you both and God bless you.,0,2025-08-26 18:19:02+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jessepaynter3752,Can't wait to hear her song about the break up in 2 years😂,10,2025-08-26 18:19:08+00:00,7,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@aliceflanagan3672,Love the ring and love them. They have such fun together!,9,2025-08-26 18:19:15+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@robertmalfy8552,The two most obnoxious people in America,11,2025-08-26 18:19:15+00:00,3,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@MelindaEverett-r9q,Congratulations!!!!  🍾,0,2025-08-26 18:19:22+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JoelKyayonka,Congratulations,0,2025-08-26 18:19:28+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Boo-x7u,"Who TF CARES, REPORT SOME REAL NEWS",8,2025-08-26 18:19:28+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jenniferschaefer646,I am so very happy for them. Watched the New Heights episode and the deep connection and love they share was clear. They make a beautiful couple. Inside and out. ❤❤❤❤❤❤❤ ❤❤,2,2025-08-26 18:19:29+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@artnovak3259,Lol. Ok cuck,0,2025-08-26 18:19:29+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@JuanCampanur,@@fishingangler4315no I’m talking about Taylor Swift and when it comes to the Ugliest First Lady that prize goes to Mitchell Obama,1,2025-08-26 18:19:36+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@BillyColeII-dr6dk,"FOX, c'mon, this is not news worthy.  Want to make it interesting, get a hold of their pre nuptial agreements. LOL",1,2025-08-26 18:19:40+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jimmccarthysr,Prenup...?😂,7,2025-08-26 18:19:40+00:00,2,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Yanonglungsuranon,Finally!!!!❤❤❤❤,1,2025-08-26 18:19:41+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@BenHill-i3h,I dont care brah it wont last,2,2025-08-26 18:19:44+00:00,3,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@ofeliafamilathe1915,"I am so happy for them. Best wishes for a long, long happy life together.",4,2025-08-26 18:19:52+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@artnovak3259,@Gigiyoutubenewlol. Why do you care? Mind your business.,0,2025-08-26 18:20:00+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lorrainesmith6993,Whooooohooooo! Makes me so happy ❤❤❤❤😊😊😊,0,2025-08-26 18:20:01+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@wildlifebotswana2630,I so happy for her.❤❤❤🎉🎉🎉,0,2025-08-26 18:20:10+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@KelleyWatkins,OMG. CONGRATULATIONS BEAUTIFUL ❤❤❤,0,2025-08-26 18:20:13+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@RandallRobertson-y6b,Six years. Tops.,1,2025-08-26 18:20:19+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@MachiavellisThePrince,"Sure, Taylor Swift might be wealthy and beautiful and talented but I bet she thinks for herself and doesn't support a senile felon as President.",0,2025-08-26 18:20:23+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@britishroyalfamilyvideos,That ring is ugly and they seem so mismatched,1,2025-08-26 18:20:24+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Anishinaabe17,Only dotards care.,0,2025-08-26 18:20:28+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@kendavis5853,So?,2,2025-08-26 18:20:29+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@MrMikeypch,Who gives a shit?!,5,2025-08-26 18:20:29+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@johngiannakis8832,​@@nandy1256thanks for being another crying woke liberal..pathetic 🤣🤣🤣🤣,1,2025-08-26 18:20:30+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JESUSGIRL-R.D.Z,Kk,0,2025-08-26 18:20:35+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@saffirasamaroo5963,The prophecy is changed,0,2025-08-26 18:20:36+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@lilliannaporter7869,🥳🥳🥳,0,2025-08-26 18:20:42+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@half-breed,Yeah you don't stand a chance and she won't obey your orders to stay in the kitchen 😅😂,0,2025-08-26 18:20:45+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@ebonyn7767,I know right so cute,4,2025-08-26 18:20:46+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@aliceflanagan3672,Well he wouldn't be him would he?,3,2025-08-26 18:20:47+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@nickpapagiorgio5619,And few years later shell drop the divorce album...,1,2025-08-26 18:20:47+00:00,2,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@Pensiverocklover21,Two low IQ people found each other…happens more often than you’d think,0,2025-08-26 18:20:49+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@stevegm1977,Who cares,1,2025-08-26 18:20:51+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@kalanioney5136,Have to be curious if Travis will have Jason has his Best man,0,2025-08-26 18:20:53+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@simonfives4366,I’m not necessarily a fan of swift ( my daughter’s  on the other hand ….) or Kelce   but. I wish them the best . The how cares people are hilarious  you clearly cared enough to to comment on the video .,7,2025-08-26 18:20:54+00:00,2,central,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@hinataslunchbox,YES IM SO HAPPY FOR THEM 🤍🤍💕💕,0,2025-08-26 18:20:55+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@frankgozzo9720,Spare me,3,2025-08-26 18:21:00+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@lovely_bean,"I am already crying. Like loved Taylor since Mary’s Song! Like I used GUSH to that song when I was younger, I am so happy for her!",3,2025-08-26 18:21:04+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@SimplyXSwiftie_13,You’re mismatched,0,2025-08-26 18:21:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@cloe9416,America already knew that kelsy was not the sharpest knife in the drawer,9,2025-08-26 18:21:07+00:00,4,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Fluffy_Rumples,Just in time for opening day!,2,2025-08-26 18:21:09+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@kimking5928,"I saw this coming. Get it, Tay Tay. 💍 💃",0,2025-08-26 18:21:12+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
